time,V(1),V(2),V(3),I(V1),I(R1),I(L1),I(C1)
2.296000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.297000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.298000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.299000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.300000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.301000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.302000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.303000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.304000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.305000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.306000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.307000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.308000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.309000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.310000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.311000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.312000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.313000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.314000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.315000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.316000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.317000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.318000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.319000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.320000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.321000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.322000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.323000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.324000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.325000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.326000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.327000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.328000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.329000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.330000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.331000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.332000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.333000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.334000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.335000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.336000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.337000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.338000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.339000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.340000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.341000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.342000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.343000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.344000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.345000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.346000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.347000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.348000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.349000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.350000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.351000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.352000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.353000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.354000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.355000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.356000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.357000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.358000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.359000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.360000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.361000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.362000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.363000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.364000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.365000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.366000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.367000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.368000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.369000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.370000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.371000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.372000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.373000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.374000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.375000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.376000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.377000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.378000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.379000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.380000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.381000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.382000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.383000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.384000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.385000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.386000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.387000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.388000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.389000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.390000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.391000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.392000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.393000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.394000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.395000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.396000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.397000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.398000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.399000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.400000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.401000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.402000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.403000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.404000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.405000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.406000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.407000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.408000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.409000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.410000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.411000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.412000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.413000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.414000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.415000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.416000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.417000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.418000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.419000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.420000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.421000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.422000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.423000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.424000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.425000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.426000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.427000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.428000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.429000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.430000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.431000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.432000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.433000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.434000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.435000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.436000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.437000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.438000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.439000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.440000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.441000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.442000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.443000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.444000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.445000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.446000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.447000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.448000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.449000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.450000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.451000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.452000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.453000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.454000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.455000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.456000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.457000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.458000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.459000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.460000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.461000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.462000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.463000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.464000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.465000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.466000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.467000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.468000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.469000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.470000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.471000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.472000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.473000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.474000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.475000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.476000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.477000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.478000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.479000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.480000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.481000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.482000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.483000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.484000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.485000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.486000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.487000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.488000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.489000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.490000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.491000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.492000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.493000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.494000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.495000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.496000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.497000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.498000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.499000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.500000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.501000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.502000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.503000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.504000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.505000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.506000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.507000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
2.508000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999992e+00
2.509000e-03,1.000000e+00,9.999961e-01,9.999961e-01,-3.946072e-07,3.946072e-07,3.946072e-07,1.999993e+00
